"","date","location","state","latitude","longitude"
"3590","2018/08/29","Wismar","Mecklenburg-Vorpommern",53.8879706,11.4621371
"3591","2018/08/29","Hamburg","Hamburg",53.5488282,9.9871703
"3592","2018/08/29","Sondershausen","Thüringen",51.3691898,10.8710502
"3593","2018/08/29","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3594","2018/08/28","Neustadt","Hessen",50.8525599,9.11532
"3595","2018/08/28","Chemnitz","Sachsen",50.8282222,12.9208547
"3596","2018/08/28","Kressbronn","Baden-Württemberg",47.5968864,9.5982209
"3597","2018/08/28","Friedland","Niedersachsen",51.421098,9.9121688
"3598","2018/08/28","Peiting","Bayern",47.7941166,10.9303033
"3599","2018/08/28","Augsburg","Bayern",48.3705449,10.89779
"3600","2018/08/28","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3601","2018/08/28","Oederan","Sachsen",50.8619895,13.1708803
"3602","2018/08/28","Berlin","Berlin",52.5200066,13.404954
"3603","2018/08/28","Biesenthal","Brandenburg",52.7652428,13.6449583
"3604","2018/08/28","Chemnitz","Sachsen",50.8282222,12.9208547
"3605","2018/08/28","Bad Kohlgrub","Bayern",47.6668428,11.0506003
"3606","2018/08/28","Chemnitz","Sachsen",50.8282222,12.9208547
"3607","2018/08/28","Berlin","Berlin",52.5200066,13.404954
"3608","2018/08/28","Güstrow","Mecklenburg-Vorpommern",53.8002129,12.1745703
"3609","2018/08/27","Anklam","Mecklenburg-Vorpommern",53.8502906,13.6959731
"3610","2018/08/27","Ravenstein","Baden-Württemberg",49.412371,9.5184514
"3611","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3612","2018/08/27","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3613","2018/08/27","Halberstadt","Sachsen-Anhalt",51.8916475,11.0488695
"3614","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3615","2018/08/27","Wildeshausen","Niedersachsen",52.891579,8.4258585
"3616","2018/08/27","Herne","Nordrhein-Westfalen",51.5368948,7.2009147
"3617","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3618","2018/08/27","Teltow","Brandenburg",52.3975008,13.2752586
"3619","2018/08/27","Berlin","Berlin",52.5200066,13.404954
"3620","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3621","2018/08/27","Göttingen","Niedersachsen",51.5412804,9.9158035
"3622","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3623","2018/08/27","Falkensee","Brandenburg",52.562044,13.0770003
"3624","2018/08/27","Furtwangen","Baden-Württemberg",48.0501442,8.2014192
"3625","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3626","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3627","2018/08/27","Chemnitz","Sachsen",50.8282222,12.9208547
"3628","2018/08/26","Berlin","Berlin",52.5200066,13.404954
"3629","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3630","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3631","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3632","2018/08/26","Berlin","Berlin",52.5200066,13.404954
"3633","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3634","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3635","2018/08/26","Berlin","Berlin",52.5200066,13.404954
"3636","2018/08/26","Stralsund","Mecklenburg-Vorpommern",54.3090654,13.0770347
"3637","2018/08/26","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3638","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3639","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3640","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3641","2018/08/26","Berlin","Berlin",52.5200066,13.404954
"3642","2018/08/26","Neunkirchen","Schleswig-Holstein",54.235643,8.987851
"3643","2018/08/26","Wuppertal","Nordrhein-Westfalen",51.2562128,7.1507636
"3644","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3645","2018/08/26","Chemnitz","Sachsen",50.8282222,12.9208547
"3646","2018/08/25","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3647","2018/08/25","Dresden","Sachsen",51.0504088,13.7372621
"3648","2018/08/25","Görlitz","Sachsen",51.1524553,14.9688941
"3649","2018/08/25","Lübben","Brandenburg",51.9410767,13.8911712
"3650","2018/08/25","Buxtehude","Niedersachsen",53.4674857,9.6915741
"3651","2018/08/25","Altdorf","Bayern",49.3856621,11.3564834
"3652","2018/08/25","Plauen","Sachsen",50.4976133,12.1368679
"3653","2018/08/25","St. Wendel","Saarland",49.4677707,7.1690625
"3654","2018/08/25","Plauen","Sachsen",50.4976133,12.1368679
"3655","2018/08/25","Brandenburg an der Havel","Brandenburg",52.4125287,12.5316444
"3656","2018/08/24","Berlin","Berlin",52.5200066,13.404954
"3657","2018/08/24","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"3658","2018/08/24","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3659","2018/08/24","Leipzig","Sachsen",51.3396955,12.3730747
"3660","2018/08/24","Delitzsch","Sachsen",51.525574,12.3380993
"3661","2018/08/24","Stuttgart","Baden-Württemberg",48.7758459,9.1829321
"3662","2018/08/23","Duisburg","Nordrhein-Westfalen",51.4344079,6.7623293
"3663","2018/08/23","Torgau","Sachsen",51.557934,12.991583
"3664","2018/08/23","Nürnberg","Bayern",49.4521018,11.0766654
"3665","2018/08/23","Leutersdorf","Sachsen",50.958861,14.6479619
"3666","2018/08/23","Garmisch- Partenkirchen","Bayern",47.4919023,11.0947806
"3667","2018/08/23","Berlin","Berlin",52.5200066,13.404954
"3668","2018/08/23","Greußen","Thüringen",51.22824,10.94823
"3669","2018/08/23","München","Bayern",48.1351253,11.5819806
"3670","2018/08/23","Böblingen","Baden-Württemberg",48.6845486,9.0073513
"3671","2018/08/23","München","Bayern",48.1351253,11.5819806
"3672","2018/08/22","Freilassing","Bayern",47.8419982,12.9728226
"3673","2018/08/22","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3674","2018/08/22","Jena","Thüringen",50.927054,11.5892372
"3675","2018/08/22","Dresden","Sachsen",51.0504088,13.7372621
"3676","2018/08/22","Sersheim","Baden-Württemberg",48.9588468,9.012917
"3677","2018/08/22","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3678","2018/08/22","Nußloch","Baden-Württemberg",49.3246718,8.6910808
"3679","2018/08/21","Dresden","Sachsen",51.0504088,13.7372621
"3680","2018/08/21","Seelow","Brandenburg",52.5315702,14.3798314
"3681","2018/08/21","Hamburg","Hamburg",53.5488282,9.9871703
"3682","2018/08/21","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3683","2018/08/21","Prenzlau","Brandenburg",53.3173433,13.8633409
"3684","2018/08/21","Leer","Niedersachsen",53.235657,7.4679018
"3685","2018/08/21","Frankfurt an der Oder","Brandenburg",52.3472237,14.5505673
"3686","2018/08/21","Saarbrücken","Saarland",49.2381697,6.997547
"3687","2018/08/21","Heidelberg","Baden-Württemberg",49.3987524,8.6724335
"3688","2018/08/20","Feuchtwangen","Bayern",49.1680911,10.3297982
"3689","2018/08/20","Offenburg","Baden-Württemberg",48.473451,7.9498017
"3690","2018/08/20","Fraureuth","Sachsen",50.7032324,12.3520009
"3691","2018/08/20","Berlin","Berlin",52.5200066,13.404954
"3692","2018/08/20","Prenzlau","Brandenburg",53.3173433,13.8633409
"3693","2018/08/20","Kollnburg","Bayern",49.0474541,12.8590465
"3694","2018/08/20","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3695","2018/08/20","Altötting","Bayern",48.2236975,12.6799462
"3696","2018/08/20","Brandenburg","Brandenburg",52.4125287,12.5316444
"3697","2018/08/20","Parkstetten","Bayern",48.9170835,12.5961939
"3698","2018/08/20","Mannheim","Baden-Württemberg",49.4874592,8.4660395
"3699","2018/08/20","Prenzlau","Brandenburg",53.3173433,13.8633409
"3700","2018/08/20","Neureichenau","Bayern",48.7491662,13.7475742
"3701","2018/08/20","Cottbus","Brandenburg",51.7563108,14.3328679
"3702","2018/08/20","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"3703","2018/08/20","Lichtenstein","Sachsen",50.7548169,12.6271344
"3704","2018/08/20","Berlin","Berlin",52.5200066,13.404954
"3705","2018/08/20","Nister","Rheinland-Pfalz",50.6755486,7.834872
"3706","2018/08/19","Berlin","Berlin",52.5200066,13.404954
"3707","2018/08/19","Weinheim","Sachsen-Anhalt",51.9502649,11.6922735
"3708","2018/08/19","Berlin","Berlin",52.5200066,13.404954
"3709","2018/08/19","Dresden","Sachsen",51.0504088,13.7372621
"3710","2018/08/19","Weißenfels","Sachsen-Anhalt",51.1987896,11.9668979
"3711","2018/08/19","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"3712","2018/08/18","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"3713","2018/08/18","Dresden","Sachsen",51.0504088,13.7372621
"3714","2018/08/18","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"3715","2018/08/18","Ottersberg","Niedersachsen",53.1093476,9.1464989
"3716","2018/08/18","Berlin","Berlin",52.5200066,13.404954
"3717","2018/08/18","Berlin","Berlin",52.5200066,13.404954
"3718","2018/08/18","Zehdenick","Brandenburg",52.9791731,13.3378948
"3719","2018/08/17","Grenzach-Wyhlen","Baden-Württemberg",47.5523554,7.6580881
"3720","2018/08/17","Berlin","Berlin",52.5200066,13.404954
"3721","2018/08/17","Mühlhausen","Thüringen",51.2106556,10.4659026
"3722","2018/08/17","München","Bayern",48.1351253,11.5819806
"3723","2018/08/17","Hessisch Lichtenau","Hessen",51.1982109,9.7197866
"3724","2018/08/17","Köln","Nordrhein-Westfalen",50.937531,6.9602786
"3725","2018/08/17","Potsdam","Brandenburg",52.3905689,13.0644729
"3726","2018/08/17","München","Bayern",48.1351253,11.5819806
"3727","2018/08/17","Bietigheim-Bissingen","Baden-Württemberg",48.9471605,9.1305037
"3728","2018/08/17","Berlin","Berlin",52.5200066,13.404954
"3729","2018/08/17","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"3730","2018/08/15","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"3731","2018/08/15","Cavertitz","Sachsen",51.3859909,13.1281703
"3732","2018/08/15","Mainz","Rheinland-Pfalz",49.9928617,8.2472526
"3733","2018/08/15","Drei Gleichen","Thüringen",50.8973272,10.8496601
"3734","2018/08/15","Berlin","Berlin",52.5200066,13.404954
"3735","2018/08/15","Guben","Brandenburg",51.9514863,14.695565
"3736","2018/08/15","Dresden","Sachsen",51.0504088,13.7372621
"3737","2018/08/14","Zossen","Brandenburg",52.2169747,13.453792
"3738","2018/08/14","Wiefelstede","Niedersachsen",53.2549953,8.1175835
"3739","2018/08/14","Weiden","Bayern",49.6743636,12.1489337
"3740","2018/08/14","Wurzen","Sachsen",51.3698806,12.7436557
"3741","2018/08/13","Castrop-Rauxel","Nordrhein-Westfalen",51.5632625,7.3150145
"3742","2018/08/13","Marpingen","Saarland",49.4516231,7.0574135
"3743","2018/08/13","Berlin","Berlin",52.5200066,13.404954
"3744","2018/08/13","Salzwedel","Sachsen-Anhalt",52.8496504,11.1514876
"3745","2018/08/13","Hamburg","Hamburg",53.5488282,9.9871703
"3746","2018/08/13","Berlin","Berlin",52.5200066,13.404954
"3747","2018/08/13","Magdeburg","Sachsen-Anhalt",52.1205333,11.6276237
"3748","2018/08/13","Goslar","Niedersachsen",51.9059531,10.4289963
"3749","2018/08/13","Berlin","Berlin",52.5200066,13.404954
"3750","2018/08/13","Gusow-Platkow","Brandenburg",52.5833986,14.3446824
"3751","2018/08/12","Reichenbach","Sachsen",51.1581747,14.7749577
"3752","2018/08/12","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"3753","2018/08/12","Walsrode","Niedersachsen",52.861732,9.5930916
"3754","2018/08/12","Asperg","Baden-Württemberg",48.9041527,9.1400293
"3755","2018/08/12","Börger","Niedersachsen",52.9130896,7.5396518
"3756","2018/08/12","Bad Kissingen","Bayern",50.1986209,10.0755912
"3757","2018/08/11","Hildburghausen","Thüringen",50.4263293,10.7312097
"3758","2018/08/11","Rudersberg","Baden-Württemberg",48.8847498,9.5303744
"3759","2018/08/11","Stuttgart","Baden-Württemberg",48.7758459,9.1829321
"3760","2018/08/11","Chemnitz","Sachsen",50.8282222,12.9208547
"3761","2018/08/11","Kelheim","Bayern",48.9175771,11.8931689
"3762","2018/08/11","Wurzen","Sachsen",51.3698806,12.7436557
"3763","2018/08/10","Oschatz","Sachsen",51.3006128,13.1059825
"3764","2018/08/10","Rothenburg","Bayern",49.3801834,10.1867388
"3765","2018/08/10","Hamburg","Hamburg",53.5488282,9.9871703
"3766","2018/08/10","Gotha","Thüringen",50.9474251,10.7097574
"3767","2018/08/10","Erfurt","Thüringen",50.9847679,11.0298799
"3768","2018/08/10","Backnang","Baden-Württemberg",48.9471455,9.4341813
"3769","2018/08/10","Bad Bayersoien","Bayern",47.6925621,10.9919727
"3770","2018/08/09","Gera","Thüringen",50.8850706,12.0807203
"3771","2018/08/09","Jena","Thüringen",50.927054,11.5892372
"3772","2018/08/09","Königswinter","Nordrhein-Westfalen",50.6772453,7.1911458
"3773","2018/08/09","Dresden","Sachsen",51.0504088,13.7372621
"3774","2018/08/09","Dorsten","Nordrhein-Westfalen",51.6559681,6.9642606
"3775","2018/08/09","Bad Kissingen","Bayern",50.1986209,10.0755912
"3776","2018/08/09","Waffenbrunn","Bayern",49.2605367,12.6642271
"3777","2018/08/09","Hamburg","Hamburg",53.5488282,9.9871703
"3778","2018/08/09","Küps","Bayern",50.1885178,11.2786231
"3779","2018/08/08","Börßum","Niedersachsen",52.0671767,10.5783385
"3780","2018/08/08","Husum","Schleswig-Holstein",54.4855642,9.0566396
"3781","2018/08/08","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"3782","2018/08/08","Dresden","Sachsen",51.0504088,13.7372621
"3783","2018/08/08","Eppingen","Baden-Württemberg",49.1379832,8.9092339
"3784","2018/08/08","Ehekirchen","Bayern",48.6379882,11.1053366
"3785","2018/08/08","Ostseebad Nienhagen","Mecklenburg-Vorpommern",54.1614237,11.9530619
"3786","2018/08/07","Freiberg","Sachsen",50.9160943,13.3468175
"3787","2018/08/07","Bellheim","Rheinland-Pfalz",49.1935517,8.2885346
"3788","2018/08/07","Bliedersdorf","Niedersachsen",53.4814099,9.5694922
"3789","2018/08/07","Schönebeck","Sachsen-Anhalt",52.0091435,11.7470481
"3790","2018/08/07","Ludwigshafen","Rheinland-Pfalz",49.4774018,8.4447451
"3791","2018/08/07","Anger","Bayern",47.8001538,12.8659556
"3792","2018/08/07","Lindow","Brandenburg",52.9505718,12.9792066
"3793","2018/08/07","Reichenbach","Sachsen",51.1581747,14.7749577
"3794","2018/08/07","Pforzheim","Baden-Württemberg",48.8921862,8.6946286
"3795","2018/08/07","Berlin","Berlin",52.5200066,13.404954
"3796","2018/08/06","Dingolfing","Bayern",48.6289294,12.4982109
"3797","2018/08/06","Flensburg","Schleswig-Holstein",54.7937431,9.4469964
"3798","2018/08/06","Freiberg","Sachsen",50.9160943,13.3468175
"3799","2018/08/05","Berlin","Berlin",52.5200066,13.404954
"3800","2018/08/05","Dresden","Sachsen",51.0504088,13.7372621
"3801","2018/08/05","Cottbus","Brandenburg",51.7563108,14.3328679
"3802","2018/08/05","Lychen","Brandenburg",53.21087,13.31541
"3803","2018/08/05","Rudolstadt","Thüringen",50.7182972,11.3336548
"3804","2018/08/05","Thermalbad Wiesenbad","Sachsen",50.6107239,13.0201015
"3805","2018/08/04","Düsseldorf","Nordrhein-Westfalen",51.2230411,6.7824545
"3806","2018/08/04","Feldberg","Baden-Württemberg",47.8589972,8.037044
"3807","2018/08/04","Steinfurt","Nordrhein-Westfalen",52.1494785,7.3362157
"3808","2018/08/04","Dahlen","Sachsen",51.3622295,12.9958666
"3809","2018/08/04","Aurich","Niedersachsen",53.472548,7.4833137
"3810","2018/08/04","Affing","Bayern",48.4587625,10.9810422
"3811","2018/08/04","Sebnitz","Sachsen",50.9709117,14.273873
"3812","2018/08/04","Rostock","Mecklenburg-Vorpommern",54.0924406,12.0991466
"3813","2018/08/03","Eberswalde","Brandenburg",52.837133,13.7875871
"3814","2018/08/03","Karlsruhe","Baden-Württemberg",49.0068901,8.4036527
"3815","2018/08/03","Hohenschönhausen, Berlin","Berlin",52.5485593,13.5084938
"3816","2018/08/03","Hamburg","Hamburg",53.5488282,9.9871703
"3817","2018/08/03","Calbe","Sachsen-Anhalt",51.9046792,11.7712671
"3818","2018/08/03","Karlsruhe","Baden-Württemberg",49.0068901,8.4036527
"3819","2018/08/03","Oderberg","Brandenburg",52.86729,14.0453403
"3820","2018/08/02","Halle an der Saale","Sachsen-Anhalt",51.4953567,11.9662371
"3821","2018/08/02","Angermünde","Brandenburg",53.0145422,13.996593
"3822","2018/08/01","München","Bayern",48.1351253,11.5819806
"3823","2018/08/01","Bobritzsch-Hilbersdorf","Sachsen",50.9152729,13.4334944
"3824","2018/08/01","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"3825","2018/08/01","Berlin","Berlin",52.5200066,13.404954
"3826","2018/08/01","Kreuztal","Nordrhein-Westfalen",50.9693854,7.9923572
"3827","2018/08/01","Reutlingen","Baden-Württemberg",48.4912389,9.2046411
"3828","2018/08/01","Berlin","Berlin",52.5200066,13.404954
"3829","2018/08/01","Ludwigsfelde","Brandenburg",52.3011439,13.261627
"3830","2018/08/01","Berlin","Berlin",52.5200066,13.404954
"3831","2018/07/31","Angermünde","Brandenburg",53.0145422,13.996593
"3832","2018/07/31","Luckenwalde","Brandenburg",52.0917718,13.1738324
"3833","2018/07/31","Berlin","Berlin",52.5200066,13.404954
"3834","2018/07/31","Würzburg","Bayern",49.7913044,9.9533548
"3835","2018/07/31","Angermünde","Brandenburg",53.0145422,13.996593
"3836","2018/07/31","Stralsund","Mecklenburg-Vorpommern",54.3090654,13.0770347
"3837","2018/07/30","Kassel","Hessen",51.3127114,9.4797461
"3838","2018/07/30","Pressath","Bayern",49.7661837,11.9412396
"3839","2018/07/30","Cham","Bayern",49.2238643,12.6620845
"3840","2018/07/30","Berlin","Berlin",52.5200066,13.404954
"3841","2018/07/30","Heidelberg","Baden-Württemberg",49.3987524,8.6724335
"3842","2018/07/30","Dossenheim","Baden-Württemberg",49.4483389,8.673254
"3843","2018/07/28","Bochum","Nordrhein-Westfalen",51.4818445,7.2162363
"3844","2018/07/28","Schwedt","Brandenburg",53.0624695,14.2734639
"3845","2018/07/28","Büdelsdorf","Schleswig-Holstein",54.3178434,9.6800016
"3846","2018/07/27","Erfurt","Thüringen",50.9847679,11.0298799
"3847","2018/07/27","Prenzlau","Brandenburg",53.3173433,13.8633409
"3848","2018/07/27","Erfurt","Thüringen",50.9847679,11.0298799
"3849","2018/07/27","Dresden","Sachsen",51.0504088,13.7372621
"3850","2018/07/27","Landshut","Bayern",48.5441917,12.1468532
"3851","2018/07/27","Dresden","Sachsen",51.0504088,13.7372621
"3852","2018/07/27","Lychen","Brandenburg",53.21087,13.31541
"3853","2018/07/26","Weißenburg","Bayern",49.0329644,10.9719688
"3854","2018/07/26","Leipzig","Sachsen",51.3396955,12.3730747
"3855","2018/07/26","Herrischried","Baden-Württemberg",47.6662711,8.0012263
"3856","2018/07/25","Dresden","Sachsen",51.0504088,13.7372621
"3857","2018/07/25","Sande","Niedersachsen",53.5014243,8.015672
"3858","2018/07/25","München","Bayern",48.1351253,11.5819806
"3859","2018/07/24","Templin","Brandenburg",53.1168874,13.4979688
"3860","2018/07/24","Essen","Nordrhein-Westfalen",51.4556432,7.0115552
"3861","2018/07/24","Bad Buchau","Baden-Württemberg",48.0618786,9.607911
"3862","2018/07/24","Baltmannsweiler","Baden-Württemberg",48.745538,9.4452515
"3863","2018/07/24","Dresden","Sachsen",51.0504088,13.7372621
"3864","2018/07/24","Gera","Thüringen",50.8850706,12.0807203
"3865","2018/07/23","Wiedemar","Sachsen",51.4673243,12.2041542
"3866","2018/07/23","München","Bayern",48.1351253,11.5819806
"3867","2018/07/23","Heidelberg","Baden-Württemberg",49.3987524,8.6724335
"3868","2018/07/23","Ortenburg","Bayern",48.5449942,13.224119
"3869","2018/07/23","Potsdam","Brandenburg",52.3905689,13.0644729
"3870","2018/07/23","Untermaßfeld","Thüringen",50.5298957,10.4163047
"3871","2018/07/23","Metten","Bayern",48.8562976,12.9132001
"3872","2018/07/23","Cottbus","Brandenburg",51.7563108,14.3328679
"3873","2018/07/23","Ludwigslust","Mecklenburg-Vorpommern",53.3244914,11.4969238
