,date,muni_name,month,year,Federal State,latitude,longitude
13526,2022-10-02,Erfurt,NA,2022,NA,50.9847679,11.0298799
13527,2022-10-03,Buchen,NA,2022,NA,49.5241354,9.3250344
13528,2022-10-03,Eisenach,NA,2022,NA,50.9795715,10.3146872
13529,2022-10-04,Brandenburg,NA,2022,NA,52.4125287,12.5316444
13530,2022-10-04,Wittstock,NA,2022,NA,53.1631855,12.4859969
13531,2022-10-04,Achim,NA,2022,NA,53.0092,9.0510401
13532,2022-10-04,Magdeburg,NA,2022,NA,52.1205333,11.6276237
13533,2022-10-05,Cottbus,NA,2022,NA,51.7563108,14.3328679
13534,2022-10-05,Brandenburg,NA,2022,NA,52.4125287,12.5316444
13535,2022-10-05,Peißenberg,NA,2022,NA,47.7863276,11.0604693
13536,2022-10-05,An der Poststraße,NA,2022,NA,51.1642124,11.5502166
13537,2022-10-06,Hannover,NA,2022,NA,52.3758916,9.7320104
13538,2022-10-07,München,NA,2022,NA,48.1351253,11.5819806
13539,2022-10-07,München,NA,2022,NA,48.1351253,11.5819806
13540,2022-10-07,Rostock,NA,2022,NA,54.0924406,12.0991466
13541,2022-10-07,Stendal,NA,2022,NA,52.6041444,11.8517729
13542,2022-10-08,Rostock,NA,2022,NA,54.0924406,12.0991466
13543,2022-10-08,Hannover,NA,2022,NA,52.3758916,9.7320104
13544,2022-10-08,Alfeld,NA,2022,NA,51.9830185,9.8279123
13545,2022-10-08,Dessau-Roßlau,NA,2022,NA,51.8428278,12.2303935
13546,2022-10-08,Dessau-Roßlau,NA,2022,NA,51.8428278,12.2303935
13547,2022-10-09,Berlin,NA,2022,NA,52.5200066,13.404954
13548,2022-10-09,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13549,2022-10-09,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13550,2022-10-10,München,NA,2022,NA,48.1351253,11.5819806
13551,2022-10-10,Nienburg,NA,2022,NA,52.6380924,9.2084155
13552,2022-10-10,Saalfeld,NA,2022,NA,50.6492736,11.3661502
13553,2022-10-11,Eberswalde,NA,2022,NA,52.837133,13.7875871
13554,2022-10-11,Berlin,NA,2022,NA,52.5200066,13.404954
13555,2022-10-11,Eschweiler,NA,2022,NA,50.8107322,6.263075
13556,2022-10-11,Mainz,NA,2022,NA,49.9928617,8.2472526
13557,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13558,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13559,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13560,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13561,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13562,2022-10-11,Saarbrücken,NA,2022,NA,49.2381697,6.997547
13563,2022-10-11,Dresden,NA,2022,NA,51.0504088,13.7372621
13564,2022-10-11,Arnstadt,NA,2022,NA,50.8354931,10.9478015
13565,2022-10-12,Kirchheim,NA,2022,NA,48.6471033,9.4519635
13566,2022-10-12,Osnabrück,NA,2022,NA,52.2799112,8.0471788
13567,2022-10-12,Leipzig,NA,2022,NA,51.3396955,12.3730747
13568,2022-10-13,München,NA,2022,NA,48.1351253,11.5819806
13569,2022-10-13,Rostock,NA,2022,NA,54.0924406,12.0991466
13570,2022-10-13,Hannover,NA,2022,NA,52.3758916,9.7320104
13571,2022-10-14,Hamburg,NA,2022,NA,53.5488282,9.9871703
13572,2022-10-14,Hagenow,NA,2022,NA,53.427648,11.1900699
13573,2022-10-15,Dettingen,NA,2022,NA,48.527536,9.3488325
13574,2022-10-15,Bad Orb,NA,2022,NA,50.2277906,9.3483916
13575,2022-10-15,Wutha-Farnroda,NA,2022,NA,50.9481294,10.3941659
13576,2022-10-16,Kaufering,NA,2022,NA,48.088056,10.8567673
13577,2022-10-16,Ratzeburg,NA,2022,NA,53.6989627,10.7710605
13578,2022-10-18,Berlin,NA,2022,NA,52.5200066,13.404954
13579,2022-10-18,Baden-Baden,NA,2022,NA,48.76564,8.2285242
13580,2022-10-18,Wiesbaden,NA,2022,NA,50.0782184,8.2397608
13581,2022-10-18,Bielefeld,NA,2022,NA,52.0302285,8.5324708
13582,2022-10-18,Dresden,NA,2022,NA,51.0504088,13.7372621
13583,2022-10-18,Flöha,NA,2022,NA,50.855488,13.0716773
13584,2022-10-18,Halle,NA,2022,NA,51.4953567,11.9662371
13585,2022-10-18,Magdeburg,NA,2022,NA,52.1205333,11.6276237
13586,2022-10-19,Eberswalde,NA,2022,NA,52.837133,13.7875871
13587,2022-10-19,Falkensee,NA,2022,NA,52.562044,13.0770003
13588,2022-10-19,Senftenberg,NA,2022,NA,51.5204143,14.0049711
13589,2022-10-19,Eichstätt,NA,2022,NA,48.8910779,11.185239
13590,2022-10-19,Laboe,NA,2022,NA,54.4022362,10.2255695
13591,2022-10-19,Erfurt,NA,2022,NA,50.9847679,11.0298799
13592,2022-10-20,Wehr,NA,2022,NA,47.6300987,7.9057532
13593,2022-10-20,München,NA,2022,NA,48.1351253,11.5819806
13594,2022-10-20,Wiesbaden,NA,2022,NA,50.0782184,8.2397608
13595,2022-10-20,Trier,NA,2022,NA,49.749992,6.6371433
13596,2022-10-20,Germersheim,NA,2022,NA,49.2140244,8.3668146
13597,2022-10-20,Ludwigshafen,NA,2022,NA,49.4774018,8.4447451
13598,2022-10-20,Salzwedel,NA,2022,NA,52.8496504,11.1514876
13599,2022-10-20,Bitterfeld-Wolfen,NA,2022,NA,51.6819131,12.2615422
13600,2022-10-20,Langenwetzendorf,NA,2022,NA,50.6795375,12.0940714
13601,2022-10-21,Senftenberg,NA,2022,NA,51.5204143,14.0049711
13602,2022-10-21,Mülheim,NA,2022,NA,51.4185682,6.8845226
13603,2022-10-21,Kiel,NA,2022,NA,54.3232927,10.1227652
13604,2022-10-21,Hoyerswerda,NA,2022,NA,51.4388605,14.2536419
13605,2022-10-21,Plauen,NA,2022,NA,50.4976133,12.1368679
13606,2022-10-21,Gera,NA,2022,NA,50.8850706,12.0807203
13607,2022-10-22,Wermelskirchen,NA,2022,NA,51.1405229,7.2209524
13608,2022-10-22,Pracht,NA,2022,NA,50.7583322,7.6461981
13609,2022-10-22,Büsum,NA,2022,NA,54.1346218,8.8585913
13610,2022-10-22,Leipzig,NA,2022,NA,51.3396955,12.3730747
13611,2022-10-22,Erfurt,NA,2022,NA,50.9847679,11.0298799
13612,2022-10-23,Möglingen,NA,2022,NA,48.8893094,9.1317484
13613,2022-10-23,Köln,NA,2022,NA,50.937531,6.9602786
13614,2022-10-23,Wuppertal,NA,2022,NA,51.2562128,7.1507636
13615,2022-10-23,Leipzig,NA,2022,NA,51.3396955,12.3730747
13616,2022-10-24,Eberswalde,NA,2022,NA,52.837133,13.7875871
13617,2022-10-24,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13618,2022-10-24,Steinhagen,NA,2022,NA,52.0049441,8.415113
13619,2022-10-25,Horb,NA,2022,NA,48.442078,8.6848512
13620,2022-10-25,Memmingen,NA,2022,NA,47.9837999,10.1801883
13621,2022-10-25,Schwerin,NA,2022,NA,53.6355022,11.4012499
13622,2022-10-25,Güstrow,NA,2022,NA,53.8002129,12.1745703
13623,2022-10-26,Sigmaringen,NA,2022,NA,48.0867209,9.2147866
13624,2022-10-26,Deggendorf,NA,2022,NA,48.8414126,12.9572212
13625,2022-10-26,Lüneburg,NA,2022,NA,53.2478704,10.4160637
13626,2022-10-27,Konstanz,NA,2022,NA,47.6779808,9.1736741
13627,2022-10-27,Halberstadt,NA,2022,NA,51.8916475,11.0488695
13628,2022-10-27,Meiningen,NA,2022,NA,50.5739121,10.4190128
13629,2022-10-28,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13630,2022-10-28,Strausberg,NA,2022,NA,52.5659128,13.8777546
13631,2022-10-28,Karlshuld,NA,2022,NA,48.6822229,11.2870576
13632,2022-10-28,Göttingen,NA,2022,NA,51.5412804,9.9158035
13633,2022-10-28,Lingen,NA,2022,NA,52.5238099,7.3169817
13634,2022-10-28,Hannover,NA,2022,NA,52.3758916,9.7320104
13635,2022-10-28,Saarburg,NA,2022,NA,49.6058048,6.556151
13636,2022-10-29,Fehrbellin,NA,2022,NA,52.8109331,12.7721344
13637,2022-10-29,Freiburg,NA,2022,NA,47.9990077,7.8421043
13638,2022-10-29,Neubrandenburg,NA,2022,NA,53.5678292,13.2779269
13639,2022-10-29,Stendal,NA,2022,NA,52.6041444,11.8517729
13640,2022-10-30,Fürstenwalde,NA,2022,NA,52.3680179,14.0594725
13641,2022-10-30,München,NA,2022,NA,48.1351253,11.5819806
13642,2022-10-30,Rostock,NA,2022,NA,54.0924406,12.0991466
13643,2022-10-30,Amt Wachsenburg,NA,2022,NA,50.8672746,10.9161182
13644,2022-10-31,Lübben,NA,2022,NA,51.9410767,13.8911712
13645,2022-10-31,Stuttgart,NA,2022,NA,48.7758459,9.1829321
13646,2022-10-31,Plate,NA,2022,NA,53.5521404,11.5078267
13647,2022-10-31,Stralsund,NA,2022,NA,54.3090654,13.0770347
13648,2022-10-31,Trier,NA,2022,NA,49.749992,6.6371433
13649,2022-10-31,Pirmasens,NA,2022,NA,49.201555,7.6002161
13650,2022-11-01,Dillingen,NA,2022,NA,48.5790918,10.4940239
13651,2022-11-01,Hannover,NA,2022,NA,52.3758916,9.7320104
13652,2022-11-01,Ratzeburg,NA,2022,NA,53.6989627,10.7710605
13653,2022-11-01,Neunkirchen,NA,2022,NA,49.348932,7.1780408
13654,2022-11-01,Leipzig,NA,2022,NA,51.3396955,12.3730747
13655,2022-11-01,Halle,NA,2022,NA,51.4953567,11.9662371
13656,2022-11-02,Rostock,NA,2022,NA,54.0924406,12.0991466
13657,2022-11-02,Rostock,NA,2022,NA,54.0924406,12.0991466
13658,2022-11-02,Nordhorn,NA,2022,NA,52.4407445,7.0648882
13659,2022-11-02,Duisburg,NA,2022,NA,51.4344079,6.7623293
13660,2022-11-02,Waldheim,NA,2022,NA,51.0770515,13.0057555
13661,2022-11-02,Meißen,NA,2022,NA,51.1617842,13.4976592
13662,2022-11-03,Sigmaringen,NA,2022,NA,48.0867209,9.2147866
13663,2022-11-03,Wittenburg,NA,2022,NA,53.5058658,11.0831993
13664,2022-11-03,Harpstedt,NA,2022,NA,52.9092311,8.5869754
13665,2022-11-03,Münster,NA,2022,NA,51.9606649,7.6261347
13666,2022-11-03,Neunkirchen,NA,2022,NA,49.348932,7.1780408
13667,2022-11-03,Neustadt,NA,2022,NA,49.3501864,8.1486886
13668,2022-11-04,Rostock,NA,2022,NA,54.0924406,12.0991466
13669,2022-11-04,Bad Breisig,NA,2022,NA,50.5061497,7.28973
13670,2022-11-04,Weimar,NA,2022,NA,50.9794934,11.3235439
13671,2022-11-04,Erfurt,NA,2022,NA,50.9847679,11.0298799
13672,2022-11-04,Rudolstadt,NA,2022,NA,50.7182972,11.3336548
13673,2022-11-05,Schwäbisch Hall,NA,2022,NA,49.1124645,9.7372649
13674,2022-11-05,Weitramsdorf,NA,2022,NA,50.2549867,10.8778201
13675,2022-11-05,Ilmenau,NA,2022,NA,50.6843502,10.9254728
13676,2022-11-06,Zossen,NA,2022,NA,52.2169747,13.453792
13677,2022-11-06,Groß Köris,NA,2022,NA,52.1652358,13.6545381
13678,2022-11-06,Groß Köris,NA,2022,NA,52.1652358,13.6545381
13679,2022-11-06,Karlshuld,NA,2022,NA,48.6822229,11.2870576
13680,2022-11-06,Diemelstadt,NA,2022,NA,51.4778087,9.0100574
13681,2022-11-06,Schwerin,NA,2022,NA,53.6355022,11.4012499
13682,2022-11-06,Ratzeburg,NA,2022,NA,53.6989627,10.7710605
13683,2022-11-06,Merseburg,NA,2022,NA,51.3563278,11.9917462
13684,2022-11-07,Hohen Neuendorf,NA,2022,NA,52.6720645,13.2786739
13685,2022-11-07,Berlin,NA,2022,NA,52.5200066,13.404954
13686,2022-11-07,Rostock,NA,2022,NA,54.0924406,12.0991466
13687,2022-11-07,Buttstädt,NA,2022,NA,51.1215731,11.4173032
13688,2022-11-07,Suhl,NA,2022,NA,50.6076846,10.6881255
13689,2022-11-08,Kirchheim,NA,2022,NA,48.6471033,9.4519635
13690,2022-11-08,Sigmaringen,NA,2022,NA,48.0867209,9.2147866
13691,2022-11-08,Rehna,NA,2022,NA,53.7794686,11.0496404
13692,2022-11-08,Freital,NA,2022,NA,51.0008667,13.6512413
13693,2022-11-09,Berlin,NA,2022,NA,52.5200066,13.404954
13694,2022-11-09,Regensburg,NA,2022,NA,49.0134297,12.1016236
13695,2022-11-09,Chemnitz,NA,2022,NA,50.8282222,12.9208547
13696,2022-11-09,Chemnitz,NA,2022,NA,50.8282222,12.9208547
13697,2022-11-09,Halle,NA,2022,NA,51.4953567,11.9662371
13698,2022-11-09,Halle,NA,2022,NA,51.4953567,11.9662371
13699,2022-11-10,Fürth,NA,2022,NA,49.4771169,10.988667
13700,2022-11-10,Hagenbüchach,NA,2022,NA,49.5359888,10.7689456
13701,2022-11-10,Bochum,NA,2022,NA,51.4818445,7.2162363
13702,2022-11-10,Leverkusen,NA,2022,NA,51.0459248,7.0192196
13703,2022-11-10,Meißen,NA,2022,NA,51.1617842,13.4976592
13704,2022-11-10,Weimar,NA,2022,NA,50.9794934,11.3235439
13705,2022-11-11,Oranienburg,NA,2022,NA,52.7557351,13.2408643
13706,2022-11-11,Oranienburg,NA,2022,NA,52.7557351,13.2408643
13707,2022-11-11,Berlin,NA,2022,NA,52.5200066,13.404954
13708,2022-11-12,Albstadt,NA,2022,NA,48.2137038,9.0234259
13709,2022-11-12,Hohenpeißenberg,NA,2022,NA,47.7945375,11.0063951
13710,2022-11-12,Baar-Ebenhausen,NA,2022,NA,48.6761942,11.4647701
13711,2022-11-12,Biedenkopf,NA,2022,NA,50.9121507,8.5301232
13712,2022-11-12,Lubmin,NA,2022,NA,54.1345649,13.6175969
13713,2022-11-12,Düsseldorf,NA,2022,NA,51.2230411,6.7824545
13714,2022-11-12,Essen,NA,2022,NA,51.4556432,7.0115552
13715,2022-11-12,Heilbad Heiligenstadt,NA,2022,NA,51.3770297,10.1439107
13716,2022-11-13,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13717,2022-11-13,Waldsolms,NA,2022,NA,50.4329388,8.4963558
13718,2022-11-13,Dresden,NA,2022,NA,51.0504088,13.7372621
13719,2022-11-13,Leipzig,NA,2022,NA,51.3396955,12.3730747
13720,2022-11-13,Bad Frankenhausen,NA,2022,NA,51.3561014,11.1016361
13721,2022-11-14,Zeuthen,NA,2022,NA,52.3476518,13.6207615
13722,2022-11-14,Hagenbüchach,NA,2022,NA,49.5359888,10.7689456
13723,2022-11-14,Hagenbüchach,NA,2022,NA,49.5359888,10.7689456
13724,2022-11-14,Hoyerswerda,NA,2022,NA,51.4388605,14.2536419
13725,2022-11-14,Schildau,NA,2022,NA,51.4565341,12.9273404
13726,2022-11-14,Weimar,NA,2022,NA,50.9794934,11.3235439
13727,2022-11-15,Meßstetten,NA,2022,NA,48.1808093,8.9629934
13728,2022-11-15,Gütersloh,NA,2022,NA,51.9032375,8.3857535
13729,2022-11-16,Hohen Neuendorf,NA,2022,NA,52.6720645,13.2786739
13730,2022-11-17,Eberswalde,NA,2022,NA,52.837133,13.7875871
13731,2022-11-17,Reichenbach,NA,2022,NA,50.6175423,12.2990016
13732,2022-11-17,Offenbach,NA,2022,NA,50.0956362,8.7760843
13733,2022-11-17,Zickhusen,NA,2022,NA,53.7590931,11.4166556
13734,2022-11-17,Schwerin,NA,2022,NA,53.6355022,11.4012499
13735,2022-11-17,Wolmirstedt,NA,2022,NA,52.2521368,11.629014
13736,2022-11-18,Steinhausen,NA,2022,NA,48.0240195,9.9548542
13737,2022-11-18,Wiesbaden,NA,2022,NA,50.0782184,8.2397608
13738,2022-11-18,Mainz,NA,2022,NA,49.9928617,8.2472526
13739,2022-11-18,Völklingen,NA,2022,NA,49.2556226,6.8588948
13740,2022-11-18,Sulzbach,NA,2022,NA,49.3022275,7.0621814
13741,2022-11-18,Leinefelde-Worbis,NA,2022,NA,51.4071434,10.3305838
13742,2022-11-19,Regensburg,NA,2022,NA,49.0134297,12.1016236
13743,2022-11-19,Celle,NA,2022,NA,52.6263797,10.080865
13744,2022-11-19,Heilbad Heiligenstadt,NA,2022,NA,51.3770297,10.1439107
13745,2022-11-20,Hof,NA,2022,NA,50.3135391,11.9127814
13746,2022-11-20,Bremen,NA,2022,NA,53.0792962,8.8016937
13747,2022-11-20,Rinteln,NA,2022,NA,52.2020461,9.0759703
13748,2022-11-20,Georgsmarienhütte,NA,2022,NA,52.2020737,8.0491839
13749,2022-11-20,Detmold,NA,2022,NA,51.9384783,8.868638
13750,2022-11-20,Chemnitz,NA,2022,NA,50.8282222,12.9208547
13751,2022-11-20,Erfurt,NA,2022,NA,50.9847679,11.0298799
13752,2022-11-21,Jüterbog,NA,2022,NA,51.9964734,13.0756312
13753,2022-11-21,Jüterbog,NA,2022,NA,51.9964734,13.0756312
13754,2022-11-21,Senftenberg,NA,2022,NA,51.5204143,14.0049711
13755,2022-11-21,Mosbach,NA,2022,NA,49.3489153,9.1293829
13756,2022-11-21,Eschborn,NA,2022,NA,50.1467469,8.5614555
13757,2022-11-21,Bonn,NA,2022,NA,50.73743,7.0982068
13758,2022-11-21,Reichenbach,NA,2022,NA,50.6175423,12.2990016
13759,2022-11-22,Rostock,NA,2022,NA,54.0924406,12.0991466
13760,2022-11-23,Bad Birnbach,NA,2022,NA,48.4440584,13.0899962
13761,2022-11-23,Burglengenfeld,NA,2022,NA,49.2066349,12.0417131
13762,2022-11-23,Esens,NA,2022,NA,53.6450283,7.6147529
13763,2022-11-24,Berlin,NA,2022,NA,52.5200066,13.404954
13764,2022-11-24,Parchim,NA,2022,NA,53.4250382,11.8478394
13765,2022-11-24,Dresden,NA,2022,NA,51.0504088,13.7372621
13766,2022-11-24,Markneukirchen,NA,2022,NA,50.3115699,12.3281398
13767,2022-11-25,Bernau,NA,2022,NA,52.6874845,13.5672765
13768,2022-11-25,Waren,NA,2022,NA,51.165691,10.451526
13769,2022-11-25,Rostock,NA,2022,NA,54.0924406,12.0991466
13770,2022-11-25,Köln,NA,2022,NA,50.937531,6.9602786
13771,2022-11-25,Flensburg,NA,2022,NA,54.7937431,9.4469964
13772,2022-11-25,Bad Salzungen,NA,2022,NA,50.814786,10.2327561
13773,2022-11-26,Oranienburg,NA,2022,NA,52.7557351,13.2408643
13774,2022-11-26,Waal,NA,2022,NA,47.995807,10.7764229
13775,2022-11-26,Dachau,NA,2022,NA,48.2631529,11.4341515
13776,2022-11-26,Magdeburg,NA,2022,NA,52.1205333,11.6276237
13777,2022-11-27,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13778,2022-11-27,Lengede,NA,2022,NA,52.2064288,10.3126469
13779,2022-11-28,Pforzheim,NA,2022,NA,48.8921862,8.6946286
13780,2022-11-28,Sondershausen,NA,2022,NA,51.3691898,10.8710502
13781,2022-11-29,Neubrandenburg,NA,2022,NA,53.5678292,13.2779269
13782,2022-11-29,Aachen,NA,2022,NA,50.7753455,6.0838868
13783,2022-11-29,Mülheim,NA,2022,NA,51.4185682,6.8845226
13784,2022-11-30,Bad Dürrenberg,NA,2022,NA,51.2995064,12.0698757
13785,2022-11-30,Nordhausen,NA,2022,NA,51.4983551,10.7931122
13786,2022-12-02,Velten,NA,2022,NA,52.6855564,13.1828063
13787,2022-12-02,Velten,NA,2022,NA,52.6855564,13.1828063
13788,2022-12-02,Donaueschingen,NA,2022,NA,47.9521523,8.4979461
13789,2022-12-02,Köln,NA,2022,NA,50.937531,6.9602786
13790,2022-12-02,Hödingen,NA,2022,NA,52.3035005,11.1049234
13791,2022-12-03,Burg,NA,2022,NA,52.2709013,11.8553502
13792,2022-12-03,Weiden,NA,2022,NA,49.6743636,12.1489337
13793,2022-12-03,Riegelsberg,NA,2022,NA,49.3068026,6.9382818
13794,2022-12-04,Karlsruhe,NA,2022,NA,49.0068901,8.4036527
13795,2022-12-04,Bad Dürrheim,NA,2022,NA,48.0221407,8.5335039
13796,2022-12-04,Köln,NA,2022,NA,50.937531,6.9602786
13797,2022-12-04,Serrig,NA,2022,NA,49.5752685,6.5741553
13798,2022-12-04,Salzwedel,NA,2022,NA,52.8496504,11.1514876
13799,2022-12-04,Erfurt,NA,2022,NA,50.9847679,11.0298799
13800,2022-12-05,Hamburg,NA,2022,NA,53.5488282,9.9871703
13801,2022-12-05,Düsseldorf,NA,2022,NA,51.2230411,6.7824545
13802,2022-12-05,Wallerfangen,NA,2022,NA,49.3312531,6.7155001
13803,2022-12-05,Ilmenau,NA,2022,NA,50.6843502,10.9254728
13804,2022-12-05,Bad Langensalza,NA,2022,NA,51.1093159,10.6445189
13805,2022-12-06,Karlsruhe,NA,2022,NA,49.0068901,8.4036527
13806,2022-12-06,Binau,NA,2022,NA,49.3675064,9.05899
13807,2022-12-06,Marbach,NA,2022,NA,48.939615,9.2645971
13808,2022-12-06,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13809,2022-12-06,Hamburg,NA,2022,NA,53.5488282,9.9871703
13810,2022-12-06,Tessin,NA,2022,NA,54.028942,12.4609684
13811,2022-12-06,Siegen,NA,2022,NA,50.8838492,8.0209591
13812,2022-12-06,Schkeuditz,NA,2022,NA,51.3944697,12.2240071
13813,2022-12-07,Passau,NA,2022,NA,48.5667364,13.4319466
13814,2022-12-07,Bremen,NA,2022,NA,53.0792962,8.8016937
13815,2022-12-07,Wiesbaden,NA,2022,NA,50.0782184,8.2397608
13816,2022-12-07,Rostock,NA,2022,NA,54.0924406,12.0991466
13817,2022-12-07,Hannover,NA,2022,NA,52.3758916,9.7320104
13818,2022-12-07,Dortmund,NA,2022,NA,51.5135872,7.4652981
13819,2022-12-07,Neukirchen,NA,2022,NA,51.0947498,14.3069437
13820,2022-12-07,Gerbstedt,NA,2022,NA,51.6333504,11.6250267
13821,2022-12-07,Sonneberg,NA,2022,NA,50.3601821,11.1709899
13822,2022-12-07,Erfurt,NA,2022,NA,50.9847679,11.0298799
13823,2022-12-08,Potsdam,NA,2022,NA,52.3905689,13.0644729
13824,2022-12-08,Boxberg,NA,2022,NA,49.4818178,9.6375251
13825,2022-12-09,Wandlitz,NA,2022,NA,52.75422,13.47277
13826,2022-12-09,Delitzsch,NA,2022,NA,51.525574,12.3380993
13827,2022-12-09,Neuhaus,NA,2022,NA,53.7941953,9.0262969
13828,2022-12-10,Schwerin,NA,2022,NA,53.6355022,11.4012499
13829,2022-12-10,Göttingen,NA,2022,NA,51.5412804,9.9158035
13830,2022-12-10,Dresden,NA,2022,NA,51.0504088,13.7372621
13831,2022-12-10,Leipzig,NA,2022,NA,51.3396955,12.3730747
13832,2022-12-10,Leipzig,NA,2022,NA,51.3396955,12.3730747
13833,2022-12-11,Forst,NA,2022,NA,51.7445739,14.6451394
13834,2022-12-11,Großbeeren,NA,2022,NA,52.3594201,13.3089427
13835,2022-12-11,Bergen,NA,2022,NA,52.8092281,9.9641638
13836,2022-12-12,Illerkirchberg,NA,2022,NA,48.3375623,10.0000282
13837,2022-12-12,Saterland,NA,2022,NA,53.0443626,7.7375852
13838,2022-12-12,Ringleben,NA,2022,NA,51.1049853,10.9550237
13839,2022-12-13,Düsseldorf,NA,2022,NA,51.2230411,6.7824545
13840,2022-12-13,Lübeck,NA,2022,NA,53.8654673,10.6865593
13841,2022-12-14,Schwerin,NA,2022,NA,53.6355022,11.4012499
13842,2022-12-14,Lingen,NA,2022,NA,52.5238099,7.3169817
13843,2022-12-14,Hellenthal,NA,2022,NA,50.4909978,6.435393
13844,2022-12-15,Wartenberg-Rohrbach,NA,2022,NA,49.5272467,7.8515872
13845,2022-12-15,Sangerhausen,NA,2022,NA,51.4725415,11.2995045
13846,2022-12-16,Illerkirchberg,NA,2022,NA,48.3375623,10.0000282
13847,2022-12-16,Reutlingen,NA,2022,NA,48.4912389,9.2046411
13848,2022-12-16,Schwarme,NA,2022,NA,52.8977374,9.018732
13849,2022-12-16,Bramsche,NA,2022,NA,52.4077183,8.0015624
13850,2022-12-17,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13851,2022-12-17,Kornwestheim,NA,2022,NA,48.8651088,9.1857957
13852,2022-12-17,Hamburg,NA,2022,NA,53.5488282,9.9871703
13853,2022-12-17,Rostock,NA,2022,NA,54.0924406,12.0991466
13854,2022-12-17,Wilhelmshaven,NA,2022,NA,53.5323403,8.1068722
13855,2022-12-17,Netphen,NA,2022,NA,50.9150588,8.1072664
13856,2022-12-17,Nettetal,NA,2022,NA,51.3262794,6.2721001
13857,2022-12-17,Erfurt,NA,2022,NA,50.9847679,11.0298799
13858,2022-12-17,Ilmenau,NA,2022,NA,50.6843502,10.9254728
13859,2022-12-18,Bürstadt,NA,2022,NA,49.6441767,8.4617953
13860,2022-12-18,Hannover,NA,2022,NA,52.3758916,9.7320104
13861,2022-12-18,Holzminden,NA,2022,NA,51.8238111,9.4558926
13862,2022-12-18,Dresden,NA,2022,NA,51.0504088,13.7372621
13863,2022-12-19,Aachen,NA,2022,NA,50.7753455,6.0838868
13864,2022-12-19,Quedlinburg,NA,2022,NA,51.7920562,11.141448
13865,2022-12-19,Sondershausen,NA,2022,NA,51.3691898,10.8710502
13866,2022-12-20,Cottbus,NA,2022,NA,51.7563108,14.3328679
13867,2022-12-21,Berlin,NA,2022,NA,52.5200066,13.404954
13868,2022-12-21,Schwerin,NA,2022,NA,53.6355022,11.4012499
13869,2022-12-21,Gotha,NA,2022,NA,50.9474251,10.7097574
13870,2022-12-21,Gotha,NA,2022,NA,50.9474251,10.7097574
13871,2022-12-22,Brandenburg,NA,2022,NA,52.4125287,12.5316444
13872,2022-12-22,Ehingen,NA,2022,NA,48.2828352,9.7265042
13873,2022-12-22,Pfarrkirchen,NA,2022,NA,48.4319231,12.9378735
13874,2022-12-23,Burghausen,NA,2022,NA,48.1725613,12.8310753
13875,2022-12-24,Ilsfeld,NA,2022,NA,49.0552822,9.2490754
13876,2022-12-24,Ilsfeld,NA,2022,NA,49.0552822,9.2490754
13877,2022-12-25,Werder,NA,2022,NA,52.3647941,12.8700716
13878,2022-12-25,Stolberg,NA,2022,NA,50.7730884,6.2251934
13879,2022-12-25,Elmshorn,NA,2022,NA,53.7513549,9.6632521
13880,2022-12-25,Schmölln,NA,2022,NA,50.895434,12.3550615
13881,2022-12-26,Frankfurt,NA,2022,NA,50.1109221,8.6821267
13882,2022-12-26,Dresden,NA,2022,NA,51.0504088,13.7372621
13883,2022-12-26,Schwanebeck,NA,2022,NA,51.9663535,11.1246873
13884,2022-12-27,Rehna,NA,2022,NA,53.7794686,11.0496404
13885,2022-12-27,Neustadt,NA,2022,NA,49.3501864,8.1486886
13886,2022-12-28,Ludwigshafen,NA,2022,NA,49.4774018,8.4447451
13887,2022-12-29,Weiden,NA,2022,NA,49.6743636,12.1489337
13888,2022-12-29,Homberg,NA,2022,NA,51.0314351,9.4127239
13889,2022-12-30,Bad Freienwalde,NA,2022,NA,52.7829161,14.0385706
13890,2022-12-30,Neuenhagen,NA,2022,NA,52.5254787,13.69619
13891,2022-12-30,Trebbin,NA,2022,NA,52.2180003,13.2249752
13892,2022-12-30,Eisenhüttenstadt,NA,2022,NA,52.1436615,14.6419022
13893,2022-12-31,Eberswalde,NA,2022,NA,52.837133,13.7875871
13894,2022-12-31,Brandenburg,NA,2022,NA,52.4125287,12.5316444
13895,2022-12-31,Halberstadt,NA,2022,NA,51.8916475,11.0488695
13896,2023-01-01,Lichtenau,NA,2023,NA,48.7254281,8.0068444
13897,2023-01-02,Bretzfeld,NA,2023,NA,49.1768236,9.4363239
13898,2023-01-02,Wolfsburg,NA,2023,NA,52.4226503,10.7865461
13899,2023-01-03,Riedlhütte,NA,2023,NA,48.9083621,13.381021
